target_files,Pub Year,Categ,BT_easiness,Google WC,num_syl_tok_cw,num_let_tok_cw,num_phone_tok_cw,discrepancy_raw_tok_cw,discrepancy_ratio_tok_cw,avg_syl_length_tok_cw,num_cons_char_tok_cw,num_vowel_char_tok_cw,num_cons_phone_tok_cw,num_vowel_phone_tok_cw,avg_phone_per_char_cons_tok_cw,avg_phone_per_char_vowel_tok_cw,avg_phone_per_char_all_tok_cw,number_phone_vowel_tok_cw,number_phone_all_tok_cw,reverse_prior_prob_cons_tok_cw,max_prob_cons_tok_cw,min_prob_cons_tok_cw,mid_prob_cons_tok_cw,number_phone_cons_tok_cw,reverse_prior_prob_vowel_tok_cw,max_prob_vowel_tok_cw,min_prob_vowel_tok_cw,mid_prob_vowel_tok_cw,reverse_prior_prob_all_tok_cw,max_prob_all_tok_cw,mid_prob_all_tok_cw,min_prob_all_tok_cw,Conditional_Probability_Average_tok_cw,weight_max_prob_cons_tok_cw,weight_min_prob_cons_tok_cw,weight_mid_prob_cons_tok_cw,weight_max_prob_vowel_tok_cw,weight_min_prob_vowel_tok_cw,weight_mid_prob_vowel_tok_cw,weight_max_prob_all_tok_cw,weight_mid_prob_all_tok_cw,weight_min_prob_all_tok_cw,Ortho_N_tok_cw,Phono_N_tok_cw,Phono_N_H_tok_cw,OG_N_tok_cw,OG_N_H_tok_cw,Freq_N_tok_cw,Freq_N_P_tok_cw,Freq_N_PH_tok_cw,Freq_N_OG_tok_cw,Freq_N_OGH_tok_cw,OLD_tok_cw,OLDF_tok_cw,PLD_tok_cw,PLDF_tok_cw,subtlexus_log_freq_tok_cw,subtlexus_log_cd_tok_cw,coca_maga_cd_tok_cw,coca_mag_log_freq_tok_cw,num_rhymes_full_elp_tok_cw,num_rhymes_1000_coca_tok_cw,num_rhymes_2500_coca_tok_cw,num_rhymes_5000_coca_tok_cw,num_rhymes_10000_coca_tok_cw
440,1903,Lit,-0.146083426,172,1.828125,6,4.921875,-1.078125,0.838337054,3.533854167,3.765625,2.234375,3.09375,1.828125,1.225390625,1.29296875,1.256442212,6.6171875,4.162934028,0.038787699,0.954585156,0.585179514,0.767240278,1.708680556,0.045476536,0.568699219,0.035255599,0.301977409,0.042132118,0.761642188,0.534608843,0.310217556,0.718362967,0.558668004,0.342474497,0.449024995,0.085942739,0.005327883,0.045635311,0.182958025,0.128421166,0.07451897,4.822580645,10.58064516,11.58064516,2.629032258,7.475151515,7.05875,6.67122449,6.5984,7.486060606,7.475151515,2.060833333,7.401166667,1.880833333,7.727666667,3.190246774,2.875353226,0.111304408,3.48809129,21.14516129,1.032258065,2.725806452,4.64516129,8.016129032
441,1903,Lit,-0.80376779,187,1.5875,5.65,4.5375,-1.1125,0.807579365,3.8625,3.5,2.15,2.95,1.5875,1.213125,1.45625,1.264910714,7.183333333,4.47108631,0.037160233,0.961334851,0.576053482,0.767442068,1.758839286,0.047568604,0.545842708,0.011063437,0.278453073,0.042364419,0.75358878,0.522947571,0.29355846,0.728273241,0.546573447,0.327519113,0.436334391,0.075987384,0.001540154,0.038763769,0.168547133,0.116962084,0.065657077,6.5875,13.975,15.225,3.7625,6.828813559,6.365,6.472837838,6.456621622,6.846101695,6.828813559,1.846202532,7.454050633,1.662658228,7.817088608,3.04290375,2.80771625,0.102745639,3.629940979,25.2,0.9625,2.325,3.975,7.9125
442,1908,Lit,-1.314628766,174,1.640625,5.828125,4.75,-1.078125,0.818625992,3.78125,3.640625,2.1875,3.109375,1.640625,1.182552083,1.4375,1.248462302,6.83203125,4.312890625,0.036335599,0.963776823,0.507647656,0.733964193,1.79375,0.041455365,0.593609375,0.016469922,0.305039648,0.038895482,0.778693099,0.519501921,0.262058789,0.774506355,0.537297184,0.283009146,0.409178644,0.086886221,0.002410692,0.044648456,0.180550162,0.120453303,0.060761752,6.238095238,12.6984127,13.74603175,3.555555556,8.238611111,7.294090909,6.916862745,6.914509804,8.240277778,8.238611111,1.941935484,7.618548387,1.733064516,7.757096774,3.512696825,3.133303175,0.175514411,3.803809257,20.96825397,1.079365079,2.793650794,5.238095238,8.73015873
443,1894,Lit,-1.413743883,167,1.863636364,6.439393939,5.409090909,-1.03030303,0.832953999,3.762878788,4.075757576,2.363636364,3.545454545,1.863636364,1.197348485,1.295959596,1.225204972,7.366414141,4.551262626,0.035488604,0.958908081,0.566356818,0.760586995,1.736111111,0.05012803,0.497382323,0.010926995,0.254154659,0.042808317,0.728145202,0.507370827,0.288641907,0.690375685,0.552331055,0.326221527,0.438098109,0.067520277,0.001483353,0.034501815,0.159987516,0.111479136,0.063420183,4.409090909,9.227272727,9.651515152,2.515151515,6.982307692,6.752156863,6.803846154,6.797115385,6.982307692,6.982307692,2.083076923,7.384307692,2.063076923,7.545384615,2.943457576,2.700024242,0.088894604,3.411483886,26.8030303,0.484848485,1.893939394,3.257575758,5.363636364
444,1912,Lit,-0.479830828,170,1.46969697,5.621212121,4.333333333,-1.287878788,0.775354191,4.108585859,3.666666667,1.954545455,2.863636364,1.46969697,1.3251443,1.388888889,1.339285714,6.166666667,4.003282828,0.039265349,0.967525433,0.539978247,0.749193543,1.83989899,0.03754053,0.614180556,0.104478409,0.359329482,0.03840294,0.790852994,0.554261512,0.322228328,0.760411869,0.525857908,0.29348255,0.407192757,0.099596847,0.016942445,0.058269646,0.197551117,0.13845175,0.080491022,6.661290323,19.01612903,20.88709677,4.064516129,7.587333333,7.307692308,7.126842105,7.138421053,7.593555556,7.587333333,1.828688525,7.775245902,1.521311475,8.082131148,3.516961667,3.147773333,0.126702473,3.72671211,29.83870968,1.161290323,3.290322581,5.806451613,9.741935484
445,1917,Lit,0.404633391,164,1.403225806,5.258064516,3.967741935,-1.290322581,0.760489108,4.09811828,3.161290323,2.096774194,2.564516129,1.403225806,1.258870968,1.612903226,1.352777778,5.77016129,3.722043011,0.034706613,0.955590054,0.616233602,0.784296505,1.673924731,0.03224207,0.647551075,0.115655108,0.381603091,0.033474341,0.801570565,0.582949798,0.365944355,0.768997356,0.570867994,0.368136984,0.468537498,0.112224086,0.020043652,0.066133869,0.215357685,0.156620919,0.098318142,6.806451613,17.01612903,18.61290323,3.919354839,7.148518519,7.262982456,6.934237288,6.853728814,7.158148148,7.148518519,1.783064516,7.764032258,1.533064516,8.180806452,3.640516129,3.267356452,0.194692924,4.074066465,33.72580645,1.887096774,4.451612903,7.274193548,12.64516129
446,1886,Lit,-0.952123031,159,1.403225806,5.016129032,3.903225806,-1.112903226,0.77515361,3.771505376,3,2.016129032,2.5,1.403225806,1.149193548,1.524193548,1.350192012,6.490860215,4.107526882,0.032319526,0.907712865,0.49040841,0.696835695,1.724193548,0.036376774,0.592222581,0.036323817,0.314273199,0.03434815,0.749967723,0.505554447,0.263366114,0.656844332,0.526456479,0.284427703,0.404151666,0.09123946,0.005596148,0.048417804,0.182583765,0.123080009,0.064117928,8.822580645,20.22580645,20.91935484,4.483870968,7.680833333,7.428928571,7.288545455,7.296,7.755869565,7.680833333,1.732758621,7.814482759,1.537068966,8.19637931,3.451987097,3.01748871,0.161482544,3.850522714,28.20338983,0.847457627,2.610169492,4.610169492,9.322033898
447,1887,Lit,-1.053897658,196,1.714285714,5.619047619,4.523809524,-1.095238095,0.804766629,3.524801587,3.404761905,2.214285714,2.80952381,1.714285714,1.234920635,1.375,1.272619048,6.425793651,4.106887755,0.033916706,0.962369388,0.517535629,0.736326516,1.787981859,0.043660437,0.598505952,0.051470873,0.324988413,0.038788571,0.78043767,0.530657465,0.284503251,0.729814193,0.538243373,0.289452394,0.411819903,0.093141172,0.008010041,0.050575607,0.19003141,0.129211582,0.06927466,5.160493827,14.72839506,15.81481481,3.098765432,7.206666667,7.515932203,7.034027778,7.008055556,7.159583333,7.206666667,1.931756757,7.677702703,1.712837838,8.034324324,3.694462162,3.265439189,0.156592118,3.813845198,35.91358025,1.024691358,2.888888889,7.037037037,12.2962963
448,1922,Lit,0.022597727,146,1.890625,6.296875,5.09375,-1.203125,0.800784632,3.678385417,3.734375,2.5625,3.203125,1.890625,1.222135417,1.470052083,1.281708829,6.584895833,4.205282738,0.034275642,0.945630729,0.538997768,0.741360119,1.825669643,0.04421612,0.576245313,0.051628307,0.31393681,0.039245881,0.760938021,0.527648464,0.295313038,0.700120017,0.517963769,0.295232914,0.406075722,0.087510164,0.007840414,0.047675289,0.180948124,0.125472768,0.0702243,5.573770492,12.81967213,13.78688525,3.475409836,6.725813953,6.600208333,6.7512,6.7254,6.773809524,6.725813953,2.07704918,7.494098361,1.959016393,7.880163934,3.30895,2.969785938,0.151688327,3.783705032,52.63934426,1.409836066,3.590163934,8.426229508,15.85245902
449,1918,Lit,-1.258699054,193,1.515151515,5.621212121,4.515151515,-1.106060606,0.796771284,3.94949495,3.651515152,1.96969697,3,1.515151515,1.257828283,1.386363636,1.287391775,6.532828283,4.156755051,0.03676321,0.955859343,0.567564773,0.75866029,1.780681818,0.043738737,0.576097222,0.096037626,0.336067424,0.040250973,0.765978283,0.547363857,0.331801199,0.728772795,0.536794015,0.318734525,0.42605045,0.088184963,0.014700773,0.051442868,0.184273135,0.131680566,0.079822168,6.878787879,16.16666667,17.40909091,4.651515152,7.324,6.917454545,6.618965517,6.590172414,7.329555556,7.324,1.879230769,7.714,1.692307692,7.955846154,3.009858462,2.756410769,0.103208482,3.586374885,22.92424242,1.151515152,2.712121212,4.545454545,7.333333333
450,1902,Lit,-0.473701994,143,1.517857143,5.660714286,4.428571429,-1.232142857,0.782750335,3.994047619,3.571428571,2.089285714,2.910714286,1.517857143,1.251785714,1.431547619,1.308992347,6.31547619,4.093303571,0.03614025,0.958943155,0.55801875,0.756110417,1.871130952,0.035989583,0.61802381,0.072886905,0.345455357,0.036064917,0.788483482,0.550782887,0.315452827,0.720525978,0.512493876,0.298225386,0.404092731,0.097858624,0.011540999,0.054699811,0.192627658,0.134557058,0.077065583,7.142857143,16.16071429,17.57142857,3.928571429,7.109268293,6.768888889,6.574150943,6.550754717,7.123170732,7.109268293,1.861607143,7.5775,1.623214286,7.798214286,3.602751786,3.198244643,0.17043941,3.922755361,27.60714286,1.446428571,3.285714286,5.982142857,9.928571429
451,1902,Lit,0.610318885,149,1.413793103,5.206896552,4.25862069,-0.948275862,0.819218664,3.905172414,3.275862069,1.931034483,2.844827586,1.413793103,1.150862069,1.474137931,1.244663382,6.494252874,4.129926108,0.038808688,0.959473892,0.560762521,0.756587582,1.765599343,0.037876868,0.604367816,0.040724713,0.322546264,0.038342778,0.781920854,0.539566923,0.300743617,0.75233477,0.543426738,0.317604627,0.428516008,0.093061947,0.006270885,0.049666416,0.189330471,0.130648082,0.07282058,8.103448276,16.98275862,18.10344828,4.482758621,7.671162791,7.35625,7.2002,7.173529412,7.66627907,7.671162791,1.768965517,7.883965517,1.645689655,7.925689655,3.383415517,2.986063793,0.160344698,3.718368,24.39655172,1.24137931,2.982758621,4.948275862,9.051724138
452,1902,Lit,-0.041920098,189,1.328767123,4.821917808,3.520547945,-1.301369863,0.736828658,3.853881279,3.082191781,1.739726027,2.191780822,1.328767123,1.554794521,1.353881279,1.414416177,5.378995434,3.497146119,0.031085674,0.961642694,0.641028539,0.802710616,1.615296804,0.035161689,0.686557078,0.17003242,0.428294749,0.033123682,0.824099886,0.615502683,0.405530479,0.72871184,0.595334982,0.396848763,0.49694311,0.127636672,0.031610441,0.079623557,0.235649257,0.17600142,0.115960405,6.054794521,20.54794521,21.95890411,3.383561644,7.219183673,7.067692308,6.965285714,6.945428571,7.125306122,7.219183673,1.767123288,8.019589041,1.395890411,8.220821918,3.353671233,3.005610959,0.128198248,3.791930922,36.31506849,1.575342466,3.287671233,4.931506849,7.849315068
453,1902,Lit,-0.541326378,179,1.373134328,5.208955224,4.014925373,-1.194029851,0.772459133,4.067164179,3.149253731,2.059701493,2.641791045,1.373134328,1.222885572,1.569651741,1.322654584,5.987562189,3.860199005,0.037827463,0.949816915,0.563591791,0.754441667,1.732835821,0.03440995,0.603189055,0.129133831,0.366161443,0.036118707,0.776502985,0.560301555,0.346362811,0.713582232,0.548128625,0.325242463,0.435379773,0.100740341,0.021567013,0.061153677,0.201156206,0.14514836,0.089726672,8.164179104,17.82089552,18.82089552,4.701492537,7.524489796,7.219107143,6.92483871,6.913064516,7.488571429,7.524489796,1.802272727,7.765606061,1.553030303,8.151212121,3.549219403,3.168544776,0.168870393,3.929093613,29.37878788,1.454545455,3.424242424,5.621212121,9.742424242
454,1902,Lit,-1.051905603,175,1.3,4.942857143,3.8,-1.142857143,0.776303855,4.028571429,3.157142857,1.785714286,2.5,1.3,1.329047619,1.442857143,1.328639456,6.446428571,4.117857143,0.036806191,0.94873,0.569321667,0.761137976,1.789285714,0.034979143,0.569682143,0.0299925,0.299837321,0.035892667,0.759206071,0.530487649,0.299657083,0.736846156,0.530228343,0.318183766,0.425386494,0.088371745,0.004652576,0.046512161,0.184369211,0.128826142,0.07277015,7.571428571,17.45714286,18.5,4.457142857,7.484262295,7.245606061,6.923880597,6.917910448,7.464918033,7.484262295,1.649264706,7.981764706,1.416911765,8.215588235,3.257169565,2.976578261,0.094219171,3.713945161,29.61428571,1.614285714,4.1,6.085714286,10.21428571
455,1902,Lit,0.857926832,182,1.275362319,4.898550725,3.985507246,-0.913043478,0.81616057,4.057971014,3.144927536,1.753623188,2.710144928,1.275362319,1.171497585,1.413043478,1.254606625,5.987922705,3.848671498,0.036062633,0.966054589,0.585006522,0.773582005,1.70942029,0.037842464,0.625949275,0.044930193,0.335439734,0.036952548,0.796001932,0.55451087,0.314968357,0.733446083,0.565135792,0.342225095,0.452540554,0.104535296,0.007503469,0.056019383,0.206825117,0.144078514,0.081838203,7.420289855,18.36231884,20.13043478,3.391304348,7.18,7.06828125,6.582985075,6.648059701,7.136909091,7.18,1.682608696,8.00942029,1.439855072,8.271304348,3.715407246,3.286775362,0.189839871,4.07365817,32.7826087,1.869565217,4.057971014,7.072463768,12.44927536
456,1902,Lit,-1.292569679,148,1.368421053,5.01754386,4.175438596,-0.842105263,0.824561404,3.903508772,3.140350877,1.877192982,2.807017544,1.368421053,1.127192982,1.49122807,1.239473684,5.938596491,3.797222222,0.038222047,0.964203801,0.583816667,0.770665936,1.655847953,0.032200526,0.628991228,0.059925439,0.344458333,0.035211287,0.796597515,0.557562134,0.321871053,0.756440936,0.582302137,0.352578669,0.465420713,0.105915805,0.010090842,0.058003323,0.209784276,0.146834212,0.084764871,7.263157895,16.9122807,18.68421053,3.912280702,7.154186047,6.855769231,6.649803922,6.668627451,7.153953488,7.154186047,1.688392857,7.906964286,1.51875,8.208392857,3.10872807,2.791568421,0.110406802,3.666174934,41.19298246,1.385964912,3.438596491,6.280701754,11.63157895
457,1902,Lit,-0.033183437,156,1.5,5.328125,4.390625,-0.9375,0.812555804,3.924479167,3.296875,2.03125,2.890625,1.5,1.189322917,1.4921875,1.267466518,6.307291667,4.0953125,0.035100446,0.949873847,0.534071019,0.739964844,1.883333333,0.035207604,0.619325521,0.025570677,0.322448099,0.035154025,0.784599684,0.531206471,0.279820848,0.73196565,0.504357795,0.283577532,0.392901687,0.09819199,0.004054145,0.051123068,0.191584814,0.129710851,0.068327105,6.609375,16.171875,18.5,3.25,6.88037037,6.976034483,6.575238095,6.57125,6.872592593,6.88037037,1.7421875,7.80375,1.57578125,7.9146875,3.327160938,2.951451562,0.126169569,3.752783453,25.671875,0.671875,1.5625,3.453125,7.671875
458,1902,Lit,-0.134892994,153,1.4375,5.25,4.125,-1.125,0.791402116,3.913194444,3.270833333,1.979166667,2.6875,1.4375,1.279513889,1.444444444,1.308581349,6.333333333,4.057911706,0.036394022,0.942966766,0.55678249,0.748502232,1.782490079,0.035877535,0.61775,0.0746,0.346175,0.036135778,0.780358383,0.547338616,0.315691245,0.716814087,0.529016558,0.312362182,0.419919438,0.097539474,0.011778947,0.054659211,0.192305412,0.134881845,0.07779648,8.229166667,16.35416667,17.41666667,4.333333333,7.163684211,7.26225,6.911666667,6.892291667,7.163684211,7.163684211,1.705208333,7.783958333,1.504166667,8.112291667,3.70371875,3.286158333,0.164508847,3.953958565,26.02083333,1.541666667,3.041666667,5.229166667,9
460,1888,Lit,-0.130374529,155,1.346153846,5.384615385,4.076923077,-1.307692308,0.765911172,4.360576923,3.403846154,1.980769231,2.730769231,1.346153846,1.2875,1.573717949,1.352586996,6.229166667,4.075320513,0.037992179,0.936884615,0.482227564,0.707690705,1.921474359,0.031788301,0.609261218,0.010501923,0.309881571,0.03489024,0.773072917,0.508786138,0.246364744,0.74613093,0.487586322,0.250967473,0.368306088,0.097807821,0.001685927,0.049746874,0.189696225,0.124845674,0.060452851,5.557692308,17.55769231,18.51923077,3.480769231,7.193823529,7.286341463,7.0504,7.0404,7.193823529,7.193823529,1.778,7.8906,1.443,8.0928,3.818648077,3.368744231,0.211736922,4.030230125,32.5,1.461538462,4.326923077,8.5,13.32692308
461,1888,Lit,0.394615951,145,1.222222222,4.888888889,3.759259259,-1.12962963,0.782848324,4.194444444,2.962962963,1.925925926,2.537037037,1.222222222,1.168209876,1.648148148,1.317283951,6.314814815,4.061188272,0.032295262,0.945618519,0.534125154,0.736134799,1.807561728,0.038217284,0.592348765,0.031726543,0.312037654,0.035256273,0.768983642,0.524086227,0.282925849,0.741780556,0.523145906,0.295494835,0.407252924,0.09380303,0.005024145,0.049413587,0.18934942,0.129047508,0.06966578,7,17.05769231,17.82692308,4.134615385,7.945263158,7.76,7.304791667,7.277708333,7.951842105,7.945263158,1.695192308,7.815192308,1.4375,8.299230769,3.6687,3.257036538,0.176334254,3.864194859,29.36538462,1.903846154,3.807692308,6.288461538,10.96153846
463,1904,Lit,-1.059970759,183,1.328358209,5.47761194,4.313432836,-1.164179104,0.792010187,4.440298507,3.343283582,2.134328358,2.985074627,1.328358209,1.195024876,1.686567164,1.325266524,6.629353234,4.222885572,0.035495236,0.947453731,0.518549751,0.732875995,1.81641791,0.038685473,0.549018657,0.024358582,0.286688619,0.037090354,0.748236194,0.509782307,0.271454167,0.697762313,0.521605588,0.285479321,0.403473227,0.082816323,0.003674353,0.043245338,0.177185998,0.120718949,0.064281677,5.47761194,15.41791045,16.40298507,3.074626866,7.603404255,7.039433962,6.820793651,6.87015873,7.608723404,7.603404255,1.908955224,7.801940299,1.632089552,8.049402985,3.545516418,3.170598507,0.159968139,3.897860311,33.14925373,1.208955224,2.731343284,4.28358209,8.552238806
464,1905,Lit,-0.58635946,184,1.684931507,5.97260274,4.821917808,-1.150684932,0.807691395,3.926940639,3.726027397,2.246575342,3.136986301,1.684931507,1.261643836,1.431506849,1.289731463,6.953881279,4.363861709,0.039157817,0.95812244,0.526906719,0.741070108,1.77384214,0.04570395,0.529673744,0.025119269,0.277396507,0.042430883,0.743898092,0.509233307,0.276012994,0.722021892,0.540139632,0.297042621,0.417776808,0.076169512,0.003612266,0.039890889,0.170467843,0.116693273,0.063249711,5.547945205,13.84931507,14.83561644,3.657534247,7.3224,6.979824561,7.047258065,7.03483871,7.402040816,7.3224,1.981944444,7.452361111,1.768055556,7.825555556,3.246988889,2.962580556,0.12810529,3.712082479,30.67123288,1.232876712,2.821917808,4.945205479,8.342465753
465,1911,Lit,-0.944089165,166,1.350649351,4.818181818,3.987012987,-0.831168831,0.86391981,3.811688312,2.922077922,1.896103896,2.636363636,1.350649351,1.125324675,1.512987013,1.255751391,5.541125541,3.607189239,0.03366473,0.930977922,0.56059867,0.74752466,1.673252938,0.031192727,0.602519481,0.128392641,0.365456061,0.032428729,0.766748701,0.55649036,0.344495656,0.716421947,0.55638804,0.335035223,0.446749349,0.108735937,0.023170859,0.065953398,0.212561263,0.154272572,0.095502518,7.136986301,16.56164384,17.75342466,4.246575342,7.639818182,7.677213115,7.311911765,7.295588235,7.601818182,7.639818182,1.753571429,7.858,1.509285714,8.194,3.313768421,2.921046053,0.175921563,3.680056376,38.94366197,2.38028169,5.366197183,9.309859155,15.77464789
466,1912,Lit,-1.926422049,146,1.813559322,6.084745763,4.93220339,-1.152542373,0.863033483,3.574858757,3.830508475,2.254237288,3.118644068,1.813559322,1.249435028,1.265536723,1.235895884,6.416666667,4.133646086,0.037737881,0.95980686,0.552034968,0.75298296,1.850625504,0.044424082,0.555213277,0.069840989,0.312527133,0.041080981,0.757510069,0.532755046,0.310937978,0.699102471,0.518639162,0.298296423,0.406880246,0.086526744,0.01088431,0.048705527,0.183254699,0.128882598,0.075221239,5.327272727,10.65454545,11.47272727,2.8,6.980294118,6.813863636,6.498695652,6.502291667,6.980294118,6.980294118,2.040384615,7.302692308,1.946153846,7.529230769,2.9654375,2.657669643,0.116197653,3.485717915,32.79245283,0.830188679,3,5.301886792,10.35849057
467,1915,Lit,0.277144328,161,1.407407407,5.5,4.333333333,-1.166666667,0.792754262,4.101851852,3.444444444,2.055555556,2.925925926,1.407407407,1.201851852,1.546296296,1.286243386,6.316358025,4.002689594,0.035765146,0.957106085,0.578408818,0.765262544,1.689021164,0.036683457,0.624273148,0.016151235,0.320212191,0.036224301,0.790689616,0.542737368,0.297280026,0.75879519,0.566663169,0.342452084,0.453080494,0.098834351,0.002557049,0.0506957,0.197539579,0.135593169,0.074270068,8.796296296,18.51851852,19.55555556,5.555555556,7.4555,7.262727273,7.2642,7.27,7.481282051,7.4555,1.762264151,7.617169811,1.594339623,8.153396226,3.399312963,3.080631481,0.152469182,3.757382533,30.07407407,1.518518519,3.203703704,6.074074074,10.38888889
469,1911,Lit,-0.998571415,196,1.988636364,6.352272727,5.352272727,-1,0.832395256,3.576325758,3.840909091,2.511363636,3.363636364,1.988636364,1.188825758,1.395643939,1.238383838,6.945454545,4.306425866,0.037392945,0.96095165,0.587866585,0.77260575,1.667397186,0.041733958,0.554239773,0.027202159,0.290720966,0.039563452,0.757595712,0.531663358,0.307534372,0.715060607,0.576318383,0.352565418,0.463360353,0.07979892,0.003916541,0.041857731,0.175922153,0.123458147,0.071412903,4.298850575,10.35632184,11.04597701,2.344827586,6.579814815,6.49296875,6.880135135,6.806315789,6.561923077,6.579814815,2.094827586,7.324712644,2.002873563,7.55183908,3.328777011,3.035555172,0.136628376,3.809260389,31.4137931,0.724137931,2.103448276,4.022988506,7.24137931
470,1912,Lit,-1.04415995,191,1.727272727,5.878787879,4.803030303,-1.075757576,0.819756002,3.745454545,3.621212121,2.257575758,3.075757576,1.727272727,1.143217893,1.415909091,1.272991823,6.427525253,4.078535354,0.032689536,0.959001533,0.599332089,0.776906205,1.729545455,0.037131343,0.605169192,0.09256096,0.348865076,0.03491044,0.782085363,0.56288564,0.345946524,0.709864547,0.554481833,0.346525781,0.449196754,0.094152752,0.014400715,0.054276734,0.191756426,0.13801171,0.084821264,6.538461538,12.6,13.24615385,3.430769231,6.873421053,6.957222222,6.487272727,6.496727273,6.873421053,6.873421053,1.9578125,7.52296875,1.721875,7.839375,3.269465152,2.964521212,0.128016888,3.662210048,21.8,0.8,1.953846154,3.4,6.415384615
